Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
1,0,0,1,8500,3721.0,321,0,2,0
1,1,0,1,5367,0.0,172,1,1,1
0,0,0,1,7934,2038.0,256,0,0,1
1,0,0,1,6282,1400.0,201,1,1,1
0,1,0,1,3014,1931.0,194,0,2,1
1,1,0,1,8492,1437.0,215,0,2,0
0,1,1,1,7526,3629.0,244,1,1,1
1,0,2,1,6873,4907.0,270,1,0,1
1,0,0,1,4147,0.0,154,1,2,0
0,1,0,1,4584,1000.0,154,1,2,1
0,1,0,0,7271,0.0,172,0,0,0
1,1,0,1,13832,1504.0,392,1,1,1
1,1,1,1,5671,8306.0,307,1,2,1
0,0,0,1,10398,3579.0,329,0,0,0
0,0,0,0,4559,0.0,145,1,1,0
1,1,1,1,6609,0.0,187,1,1,1
1,0,0,1,3952,1000.0,173,0,2,1
1,1,0,1,9357,2275.0,277,1,0,1
1,1,0,1,7119,0.0,231,0,0,0
0,1,3,1,11503,0.0,251,1,0,1
0,1,0,0,3289,1501.0,133,1,0,1
0,0,2,0,5237,0.0,138,0,0,0
0,1,0,1,10914,1373.0,284,0,0,1
1,1,0,1,9661,0.0,220,0,1,0
0,0,3,1,10903,0.0,288,0,0,0
1,1,0,1,4595,2516.0,207,0,0,0
0,1,0,1,12231,1000.0,334,1,0,1
1,0,0,1,9303,0.0,286,0,0,0
1,0,3,1,4572,0.0,156,1,1,0
0,1,1,1,10403,0.0,297,1,2,0
1,1,3,1,15071,0.0,323,0,1,1
0,1,0,1,10316,1502.0,290,0,0,0
1,1,0,1,5714,3139.0,210,0,0,1
0,1,0,1,3843,3357.0,188,1,1,1
1,0,0,1,4065,0.0,163,0,0,0
1,0,2,1,15086,0.0,372,0,1,0
0,0,1,1,6630,9462.0,377,1,0,1
1,1,1,1,2113,0.0,94,1,0,1
0,1,3,1,5418,2260.0,222,1,1,0
1,1,3,1,5657,0.0,169,1,1,1
0,1,0,1,7714,3303.0,280,0,0,0
1,0,0,1,5021,0.0,207,1,1,0
1,0,0,1,11148,2262.0,301,1,1,1
1,1,0,0,5542,0.0,163,0,2,0
1,1,1,1,6261,2821.0,230,1,1,1
1,1,0,1,15700,0.0,347,1,2,1
1,1,3,1,7242,0.0,207,1,2,1
1,1,3,1,17456,1548.0,412,1,0,1
1,1,0,1,6317,0.0,195,1,1,0
1,0,1,1,8012,3149.0,264,0,1,0
1,0,0,1,7683,0.0,195,0,1,1
1,1,2,1,5238,2512.0,234,0,1,1
1,0,3,1,4626,1441.0,173,1,0,0
1,0,0,0,4427,0.0,148,1,1,0
0,0,3,0,14970,2933.0,391,1,1,0
1,1,2,1,4601,4188.0,235,0,1,0
0,1,0,1,8596,2978.0,285,1,1,1
0,1,0,1,8252,0.0,190,1,1,1
1,1,3,1,13080,2733.0,364,0,0,1
1,1,0,1,7202,2600.0,223,1,2,0
0,1,0,1,8435,3112.0,275,1,2,1
1,0,0,1,4442,3527.0,230,1,1,1
1,1,3,1,3040,13805.0,394,1,1,1
0,0,0,1,6276,1661.0,220,0,2,0
1,1,0,1,10752,2255.0,282,0,0,0
0,1,0,0,16054,0.0,360,1,2,0
0,1,0,1,5694,1023.0,186,0,0,1
0,0,1,1,14437,1636.0,385,0,2,0
1,1,1,1,8257,0.0,202,1,1,1
0,1,0,1,4256,1030.0,162,0,0,0
0,1,0,0,22436,0.0,487,1,0,0
0,1,0,1,6058,1516.0,196,0,1,0
0,0,0,1,5819,0.0,148,0,0,0
0,0,0,1,6870,0.0,171,1,1,1
1,1,0,1,8050,0.0,233,1,2,1
1,1,0,1,2889,0.0,149,0,1,0
1,1,3,1,8311,0.0,231,1,1,1
1,1,3,1,3733,0.0,130,1,1,1
0,0,0,1,9399,0.0,278,0,0,0
1,0,1,0,12269,0.0,314,0,2,0
1,1,1,1,5607,4218.0,242,1,1,1
0,0,2,0,7083,0.0,222,0,2,0
1,1,0,1,5992,1644.0,169,1,2,1
1,0,1,1,4984,0.0,150,1,1,1
0,0,3,1,2052,1951.0,112,0,2,0
0,1,1,1,7332,0.0,214,0,2,1
1,1,0,1,13808,2455.0,356,1,1,0
1,1,3,1,6438,0.0,146,0,2,0
1,1,0,1,2109,1620.0,70,0,1,1
0,0,0,1,8107,0.0,227,1,1,1
1,0,2,0,6560,1000.0,230,0,1,0
1,1,0,1,5258,0.0,198,1,0,0
1,1,0,1,5636,0.0,163,1,1,1
0,1,0,1,9624,3344.0,235,0,2,0
0,1,2,1,11187,1000.0,276,0,0,0
0,0,0,0,6343,1134.0,176,0,1,0
0,0,0,0,7362,0.0,218,1,2,0
1,1,1,1,4535,0.0,138,1,0,1
1,1,2,1,4509,2793.0,186,0,2,1
0,0,3,0,2100,0.0,100,0,1,0
1,0,1,0,5575,1000.0,201,0,2,0
0,0,0,1,10567,2423.0,293,0,1,1
0,1,3,1,6203,3755.0,242,1,0,1
0,1,1,1,4149,0.0,161,0,2,0
1,1,0,0,2756,0.0,131,1,2,0
1,0,3,1,7161,3389.0,218,1,1,1
1,1,0,0,13791,1488.0,425,1,0,1
1,1,3,1,6601,0.0,183,0,0,0
0,1,0,1,8054,0.0,232,1,0,1
1,1,3,1,6666,0.0,154,0,1,0
1,1,2,0,7347,1541.0,213,1,2,1
0,1,3,1,14897,0.0,347,1,1,1
1,1,0,1,17985,0.0,428,0,0,0
0,1,1,1,15046,1566.0,409,0,0,0
1,0,0,1,8086,0.0,219,0,0,0
1,0,0,1,6952,1859.0,214,0,0,0
0,0,1,0,10044,0.0,248,0,1,0
1,1,1,1,8056,0.0,189,1,2,1
1,0,1,1,18405,0.0,407,1,2,0
0,0,0,1,5885,0.0,186,0,1,0
1,0,1,1,17255,0.0,365,0,2,0
0,1,0,1,6980,4409.0,249,1,2,0
0,1,2,1,2896,1396.0,96,0,0,0
1,1,1,1,3999,0.0,113,0,2,0
1,1,0,0,4283,1215.0,148,0,1,0
0,1,2,1,5828,0.0,196,0,2,0
1,0,0,1,3097,0.0,138,1,1,0
1,1,0,1,9276,0.0,204,0,1,1
1,0,3,1,4092,6916.0,299,1,1,1
1,1,0,1,5699,0.0,149,1,0,0
0,0,2,1,4230,0.0,105,1,1,1
1,0,3,1,4039,1475.0,186,1,2,0
1,1,3,1,3742,0.0,130,1,2,1
1,1,0,1,10413,1518.0,299,0,0,0
1,1,1,1,20093,2007.0,490,0,2,0
1,1,0,1,12976,0.0,343,1,0,1
0,1,0,1,2511,0.0,144,1,0,0
1,0,0,1,4801,3874.0,196,1,1,0
0,0,0,1,18010,0.0,393,1,2,1
1,0,0,1,7329,1000.0,218,1,0,1
1,1,3,1,4415,0.0,139,0,2,0
1,1,0,1,4855,1163.0,221,1,2,1
1,1,0,0,6067,0.0,156,1,1,0
0,0,0,1,3880,0.0,122,0,0,0
1,0,0,1,4030,1759.0,230,0,0,0
0,0,0,0,8940,1956.0,296,0,0,0
1,1,3,1,9063,1342.0,229,0,0,0
1,1,0,1,5516,2609.0,241,0,2,0
1,1,0,1,5233,0.0,141,1,2,1
1,1,0,0,5315,3195.0,238,1,0,0
1,0,0,1,12494,0.0,315,1,0,1
1,1,0,1,4183,0.0,147,0,2,0
1,1,3,1,9583,0.0,227,0,1,0
1,1,0,1,4733,0.0,116,1,2,0
0,1,0,1,6412,1442.0,166,0,0,0
0,1,0,1,2540,1160.0,137,0,0,0
1,0,1,1,14001,0.0,299,1,0,1
0,1,0,1,15360,0.0,420,0,1,1
1,1,0,1,8866,0.0,252,1,1,1
0,0,0,0,4927,0.0,144,0,1,0
0,0,3,1,9348,1914.0,326,0,0,0
1,1,0,1,9058,1542.0,246,0,1,1
1,1,0,1,8161,2409.0,301,1,0,1
1,0,0,0,22598,1000.0,494,0,2,1
0,1,1,1,7270,1000.0,232,0,0,1
1,1,0,1,5847,0.0,172,0,2,0
1,1,2,0,14100,1009.0,357,1,1,1
1,1,0,1,14575,0.0,310,0,0,0
0,0,0,1,5928,0.0,217,0,1,0
1,0,0,1,5693,0.0,189,1,1,0
0,0,0,1,4264,3979.0,232,0,1,0
0,1,2,1,9129,4362.0,316,0,2,0
1,1,1,0,4618,1139.0,157,1,0,1
0,1,2,1,8808,0.0,198,1,2,1
1,1,1,1,2998,0.0,127,0,1,0
0,1,0,1,11401,4859.0,402,0,2,0
1,0,0,1,16033,0.0,390,1,1,1
0,0,3,1,4969,0.0,180,0,0,0
0,0,0,1,12688,0.0,283,1,0,1
1,1,0,1,5756,0.0,203,0,1,0
1,1,1,1,5765,0.0,182,0,0,1
1,0,1,0,5236,0.0,146,0,2,0
0,1,0,1,9703,1364.0,283,0,2,1
1,0,0,1,4671,1265.0,156,1,1,1
0,0,0,1,2839,1000.0,144,1,0,1
1,1,1,0,3923,0.0,155,0,1,0
1,0,2,0,5406,0.0,159,1,2,0
1,1,0,1,4551,0.0,144,1,1,1
0,0,0,1,5924,0.0,192,0,1,0
0,1,0,1,8119,2442.0,204,1,1,1
0,1,3,0,3467,0.0,161,1,2,0
1,0,2,1,5418,0.0,148,1,2,1
1,1,2,1,5290,0.0,132,0,2,0
0,0,0,1,3415,0.0,130,1,0,0
1,1,3,1,6222,1097.0,168,0,0,0
1,0,0,1,4650,1414.0,203,0,0,0
0,0,0,0,4197,2298.0,210,0,1,0
1,1,0,0,4348,3865.0,255,0,2,0
1,1,0,0,5428,1185.0,222,1,1,0
1,1,0,1,3003,0.0,92,1,1,1
0,1,0,1,15629,0.0,424,1,2,0
0,1,1,1,4413,0.0,148,1,2,1
1,1,1,1,4645,1497.0,204,1,2,0
1,1,2,1,3564,0.0,115,1,2,1
1,1,2,1,3436,2528.0,170,1,2,1
1,1,3,1,5355,2303.0,184,1,0,1
0,1,2,1,6714,0.0,208,0,2,0
1,1,0,1,5596,0.0,141,0,2,1
0,1,2,1,16774,0.0,409,0,2,1
0,1,2,1,6319,3190.0,280,1,1,1
1,1,1,1,6149,0.0,173,1,2,1
1,1,0,0,4180,1373.0,123,1,1,1
1,0,2,1,11625,1339.0,320,0,0,1
0,0,2,1,10548,3621.0,339,0,1,0
1,1,1,0,6753,6709.0,269,0,1,0
1,1,0,1,6138,2146.0,235,1,1,1
1,1,0,1,3441,0.0,153,0,1,0
1,1,2,1,3763,0.0,155,1,1,1
0,1,0,0,7407,4767.0,313,0,2,0
1,0,0,1,5780,1167.0,188,0,1,1
1,0,0,1,3032,1686.0,122,1,1,1
1,0,3,1,7015,0.0,201,1,1,0
1,1,0,1,3684,0.0,130,1,2,0
0,1,0,1,11573,0.0,266,1,2,0
0,1,1,1,7365,1000.0,235,0,1,1
1,1,0,1,5283,1767.0,163,1,0,1
0,1,2,1,12741,1930.0,373,0,0,0
1,1,2,1,2235,0.0,114,1,2,1
1,0,0,1,8420,1000.0,222,0,1,1
0,0,0,1,9236,1461.0,274,1,1,1
1,1,2,0,12247,0.0,301,1,1,1
1,0,0,0,4860,2472.0,198,0,1,1
1,1,0,0,3291,0.0,61,0,0,0
1,1,0,1,8546,2127.0,236,1,2,0
0,1,0,1,8112,2711.0,254,1,2,0
1,1,2,1,6045,1691.0,211,0,0,0
0,1,3,1,5741,0.0,169,0,0,1
1,0,0,1,6477,2500.0,285,1,0,0
0,1,0,1,10806,1417.0,275,1,2,1
1,1,0,1,3851,5402.0,258,1,1,1
1,1,0,1,16796,1916.0,421,0,1,0
1,0,2,1,4079,1561.0,156,1,1,1
0,1,0,1,7268,0.0,207,1,1,0
0,1,0,1,4080,0.0,125,0,1,0
1,0,0,0,3343,0.0,114,1,2,0
0,1,0,1,4870,0.0,135,1,0,1
1,0,2,1,4350,2028.0,156,0,0,0
1,1,0,1,7369,1918.0,214,1,1,1
1,1,3,1,4635,1352.0,156,0,2,0
1,0,0,1,5643,0.0,147,0,0,0
1,1,1,1,8261,0.0,204,1,1,1
0,1,0,1,6172,0.0,201,1,0,1
0,1,1,1,8432,0.0,202,1,1,0
1,1,0,0,6275,0.0,169,1,2,1
1,1,1,1,6922,4854.0,310,1,0,1
0,1,0,1,15561,0.0,362,0,0,0
0,1,0,1,3787,2388.0,160,1,2,1
1,0,0,1,4376,0.0,120,0,0,1
1,1,2,1,2957,1161.0,126,1,0,1
1,1,3,0,13197,4152.0,405,1,0,0
0,1,0,0,4105,0.0,111,1,2,0
0,1,3,1,4268,1226.0,131,1,1,1
1,0,1,1,8764,1758.0,285,1,1,1
1,0,0,0,4498,0.0,96,1,0,0
1,0,0,1,2114,1627.0,96,0,1,1
1,1,0,1,2569,0.0,68,0,0,0
0,1,0,1,4299,0.0,127,0,1,0
1,0,1,0,4007,1531.0,204,0,2,0
1,1,0,1,4315,1000.0,197,1,1,1
0,1,2,1,4555,2133.0,168,0,2,0
1,1,2,1,4077,4777.0,271,1,0,1
1,0,0,0,3205,2387.0,167,1,0,0
0,1,2,1,5620,1000.0,169,1,0,1
1,0,0,1,9116,1526.0,264,1,2,1
0,0,2,1,4752,0.0,189,1,2,1
1,1,3,1,24155,2396.0,583,1,1,1
0,1,0,1,15889,0.0,371,1,1,1
0,0,0,1,7624,0.0,222,0,2,0
0,1,0,0,7312,0.0,219,1,2,0
0,0,0,1,10022,4903.0,364,0,1,0
0,0,1,0,10466,0.0,231,1,2,0
0,0,0,1,15996,1918.0,388,0,2,0
1,1,3,1,6845,1134.0,185,0,1,0
1,0,2,1,8200,0.0,247,1,1,0
1,1,2,0,4330,1000.0,193,1,1,0
1,1,0,1,5471,2764.0,199,1,1,0
1,1,0,1,8997,3648.0,308,0,0,0
0,1,1,1,3289,3139.0,208,1,1,1
0,0,2,1,8918,2903.0,289,1,2,1
1,1,3,0,16032,1456.0,445,0,0,1
1,0,0,1,14140,0.0,309,0,1,0
1,0,0,1,6633,4809.0,286,1,0,1
1,0,2,1,6237,0.0,241,0,1,0
0,1,0,1,10416,2335.0,321,1,2,0
1,1,0,1,3748,0.0,131,0,1,0
0,1,0,1,13064,1734.0,353,0,2,0
1,1,2,1,5763,0.0,154,1,2,1
1,1,0,1,3778,1121.0,158,0,2,0
1,0,1,1,8809,1711.0,229,1,0,1
0,0,2,0,1894,0.0,89,1,2,0
1,1,1,1,5475,0.0,173,0,0,1
1,1,0,1,7063,2657.0,271,0,2,0
1,1,3,1,9686,1000.0,257,1,2,1
1,0,1,1,13069,0.0,280,0,1,1
1,0,1,1,16201,0.0,404,1,0,1
0,0,3,1,7773,0.0,229,0,1,0
1,0,0,1,6020,0.0,219,1,2,0
1,1,0,1,6484,3209.0,233,0,1,1
0,1,1,0,3162,0.0,111,0,0,0
1,1,2,1,16178,1000.0,391,0,1,1
1,0,2,1,5471,0.0,188,1,2,1
1,1,0,1,3274,0.0,109,0,2,1
1,1,1,1,5076,2466.0,193,1,1,1
0,1,0,1,8678,0.0,227,1,2,1
1,1,2,1,5490,4229.0,244,1,2,1
0,1,0,1,6149,0.0,156,0,2,0
1,1,2,1,10543,0.0,269,1,0,1
1,1,1,1,5116,3877.0,227,0,1,1
1,1,0,1,3832,1883.0,179,1,2,1
0,0,2,0,4604,1307.0,197,1,0,0
1,1,1,1,9960,3995.0,358,1,1,1
1,1,0,1,3099,0.0,102,0,0,0
0,0,0,1,11959,2010.0,412,1,0,1
0,1,2,1,5309,0.0,171,1,0,1
0,1,2,1,3833,9728.0,314,1,0,1
1,1,0,1,11216,0.0,274,1,1,0
0,1,0,0,4958,0.0,115,1,1,1
0,0,0,0,6926,0.0,175,1,2,0
0,0,2,1,6919,1961.0,182,1,2,1
0,1,0,1,7263,3754.0,254,1,1,1
0,1,1,1,4719,2677.0,200,0,0,0
0,1,1,1,6190,0.0,176,0,1,0
0,1,0,1,14025,0.0,334,1,1,1
1,1,1,1,7776,0.0,261,0,2,0
1,1,1,1,6077,0.0,166,1,0,1
0,0,0,0,9665,1337.0,214,1,1,1
1,0,0,0,4137,0.0,93,0,2,0
0,0,0,0,4371,0.0,158,0,2,0
0,0,0,1,7079,0.0,196,0,2,0
1,1,0,1,7218,2214.0,224,1,2,1
0,1,2,1,3432,0.0,119,1,2,1
1,1,0,1,4799,1662.0,205,1,0,1
1,1,0,1,7607,1275.0,254,0,2,1
0,1,0,1,9867,1565.0,251,0,1,0
1,1,1,1,5602,0.0,122,0,1,1
1,1,1,1,8556,2110.0,243,0,2,0
1,1,2,1,4739,0.0,156,1,0,1
1,1,0,1,7649,2496.0,232,1,1,1
1,0,1,1,4536,2041.0,205,0,2,1
0,0,0,0,2989,0.0,78,1,2,0
1,1,0,1,6188,0.0,211,1,2,1
0,1,2,1,4728,1593.0,173,0,0,0
0,1,0,1,3707,3444.0,219,1,2,1
0,0,0,1,14928,1473.0,370,0,0,0
1,0,1,1,5857,0.0,180,1,1,0
1,0,0,1,9056,3175.0,277,1,1,1
0,1,0,1,3728,2582.0,151,0,1,1
1,0,0,1,6792,0.0,202,1,2,0
0,1,0,1,10322,0.0,239,0,0,0
1,0,0,0,11233,1000.0,295,0,2,0
0,1,1,1,5782,1024.0,179,0,1,0
1,1,0,1,1651,0.0,72,0,1,0
1,1,0,1,3578,0.0,101,0,2,0
0,1,0,1,10856,0.0,271,1,2,0
0,1,0,1,3214,2537.0,180,0,2,0
1,1,2,0,5904,0.0,192,0,2,0
0,0,1,1,5663,2202.0,193,1,1,1
0,1,0,1,8543,1354.0,201,0,1,1
1,1,1,1,5534,1821.0,227,0,2,1
0,1,3,1,13196,0.0,373,0,0,0
1,1,2,1,5555,2885.0,221,0,0,0
1,1,0,0,5669,3189.0,216,0,1,0
1,1,0,1,5828,2274.0,258,1,0,1
1,1,0,1,5822,0.0,139,1,1,1
0,1,0,0,6777,0.0,182,1,0,0
1,0,0,1,5715,0.0,195,1,2,1
1,0,0,1,13523,0.0,306,1,1,1
1,1,1,1,3643,4067.0,259,1,0,0
1,0,0,1,13004,1719.0,350,1,2,1
1,1,3,1,4344,14246.0,403,0,1,0
0,1,0,1,4576,1000.0,151,0,2,1
1,1,0,1,8814,0.0,228,0,1,1
1,1,3,1,2596,0.0,104,0,0,0
0,1,3,1,11052,2335.0,251,1,2,0
1,1,0,1,3623,0.0,131,0,2,0
1,0,0,1,3043,2727.0,157,1,2,1
0,1,0,1,5276,0.0,151,0,2,0
0,0,0,1,4749,0.0,132,1,0,1
0,1,1,1,4277,1042.0,170,1,1,1
0,0,2,1,4359,2684.0,194,0,2,1
1,1,3,0,10862,0.0,305,0,1,0
0,0,3,1,7203,0.0,172,0,2,0
1,1,1,1,3238,1778.0,155,0,2,1
0,0,1,1,7716,0.0,165,1,2,0
1,0,3,1,2851,1432.0,132,0,0,1
0,1,0,1,7025,2149.0,251,1,0,0
1,1,0,1,22325,0.0,510,1,0,1
1,0,3,1,4098,0.0,156,1,2,1
1,1,0,1,11728,1328.0,295,1,2,1
0,1,0,1,7373,0.0,190,1,2,0
0,1,2,1,6835,0.0,184,0,0,0
1,1,3,0,7687,0.0,165,0,0,1
1,0,2,1,10687,2262.0,321,1,0,1
0,0,0,1,8586,1350.0,286,0,2,0
1,1,1,1,5158,3237.0,249,0,2,1
1,1,0,1,2213,3624.0,106,0,0,0
1,1,2,1,4655,0.0,83,1,2,1
1,0,0,1,9360,0.0,238,1,1,1
0,1,1,1,2542,2270.0,139,0,0,0
1,1,0,1,25000,1429.0,574,0,2,1
